FECHA_CORTE;FECHA_MUESTRA;CUENTA;ESTACION;UNIDAD_MEDIDA;TIPO_ESTACION;DEPARTAMENTO;PROVINCIA;DISTRITO;Provincia_Distrito;UBIGEO;CAUDAL07H;PROMEDIO24H;MAXIMA24H;PRECIP24H
20220906;2022/04/09;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;3.63;0;0
20220906;2022/04/09;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0.42;0.42;0.42;0
20220906;2022/04/09;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;62;62;62;0
20220906;2022/04/09;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;15.1;15.1;15.1;0
20220906;2022/04/09;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;179.9;213.23;229.9;0
20220906;2022/04/09;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;29.9;29.9;29.9;0
20220906;2022/04/09;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;150;183.33;200;0
20220906;2022/04/09;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;-1.4;0;0
20220906;2022/04/09;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;363;0;364.4;0
20220906;2022/04/09;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;102.96;0;102.99;0
20220906;2022/04/09;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;278.17;0;0
20220906;2022/04/09;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;33;33.83;37;0
20220906;2022/04/09;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;278.17;0;0
20220906;2022/04/09;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;228;205.25;228;2
20220906;2022/04/09;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;50;50.08;53;0
20220906;2022/04/08;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;Piura /Castilla;200104;29.96;30.07;0;0
20220906;2022/04/08;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;46;51;54;0
20220906;2022/04/08;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.65;0;30.65;0
20220906;2022/04/08;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;0;0;0;0
20220906;2022/04/08;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;Piura /Tambo Grande;200114;44;48.33;51;0
20220906;2022/04/08;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;MorropOn ;Chulucanas;MorropOn /Chulucanas;200401;45;47.25;48;0
20220906;2022/04/08;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;19;19.11;0;0
20220906;2022/04/08;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;220;159.17;220;0
20220906;2022/04/08;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;36.97;0;36.99;0
20220906;2022/04/08;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;Piura /Piura;200101;0;29.39;0;0
20220906;2022/04/08;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;43.3;43.13;43.3;0
20220906;2022/04/08;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;292.3;0;0
20220906;2022/04/08;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;3.63;0;0
20220906;2022/04/08;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0.42;0.42;0.42;0
20220906;2022/04/08;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;62;62;62;0
20220906;2022/04/08;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;15.1;15.1;15.1;0
20220906;2022/04/08;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;229.9;211.15;229.9;0
20220906;2022/04/08;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;29.9;29.9;29.9;0
20220906;2022/04/08;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;200;181.25;200;0
20220906;2022/04/08;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;0.5;0;0
20220906;2022/04/08;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;364.4;0;364.4;0
20220906;2022/04/08;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;102.99;0;102.99;0
20220906;2022/04/08;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;298.08;0;0
20220906;2022/04/08;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;38;35.25;38;9
20220906;2022/04/08;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;298.08;0;0
20220906;2022/04/08;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;209;220.58;238;0
20220906;2022/04/08;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;42.6;52.96;61;0
20220906;2022/04/07;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.1;30.15;0;0
20220906;2022/04/07;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;54;59;62;0
20220906;2022/04/07;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.65;0;30.66;0
20220906;2022/04/07;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;0;0;0;0
20220906;2022/04/07;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;Piura /Tambo Grande;200114;51;56.58;60;0
20220906;2022/04/07;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;MorropOn ;Chulucanas;MorropOn /Chulucanas;200401;48;52.08;58;0
20220906;2022/04/07;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;20.3;20.3;0;0
20220906;2022/04/07;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;90;136.25;300;0
20220906;2022/04/07;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;36.9;0;36.92;0
20220906;2022/04/07;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;Piura /Piura;200101;0;30.04;0;0
20220906;2022/04/07;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;43;43.3;43.6;0
20220906;2022/04/07;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;183.96;0;0
20220906;2022/04/07;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;3.62;0;0
20220906;2022/04/07;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0.42;0.42;0.42;0
20220906;2022/04/07;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;62;62;62;0
20220906;2022/04/07;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;15.1;15.1;15.1;0
20220906;2022/04/07;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;129.9;102.82;179.9;0
20220906;2022/04/07;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;29.9;29.9;29.9;0
20220906;2022/04/07;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;100;72.92;150;0
20220906;2022/04/07;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;4.8;0;0
20220906;2022/04/07;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;363.9;0;363.9;0
20220906;2022/04/07;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;102.98;0;102.98;0
20220906;2022/04/07;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;239.51;0;0
20220906;2022/04/07;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;32;34.42;44;0
20220906;2022/04/07;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;239.51;0;0
20220906;2022/04/07;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;218;214.42;225;0
20220906;2022/04/07;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;55;54;62;0
20220906;2022/04/06;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.17;30.12;0;0
20220906;2022/04/06;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;62;65.33;70;0
20220906;2022/04/06;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.65;0;30.66;0
20220906;2022/04/06;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;0;0;0;0
20220906;2022/04/06;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;Piura /Tambo Grande;200114;60;63.58;67;0
20220906;2022/04/06;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;MorropOn ;Chulucanas;MorropOn /Chulucanas;200401;58;66.67;73;0
20220906;2022/04/06;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;20.3;20.3;0;0
20220906;2022/04/06;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;300;388.75;410;0
20220906;2022/04/06;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;36.8;0;36.89;0
20220906;2022/04/06;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;Piura /Piura;200101;0;31.87;0;0
20220906;2022/04/06;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;43.6;43.35;43.6;0
20220906;2022/04/06;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;405.89;0;0
20220906;2022/04/06;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;3.62;0;0
20220906;2022/04/06;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0.42;0.42;0.42;0
20220906;2022/04/06;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;62;61.96;62;0
20220906;2022/04/06;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;15.1;15.1;15.1;0
20220906;2022/04/06;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;179.9;324.79;379.9;0
20220906;2022/04/06;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;29.9;28.96;29.9;0
20220906;2022/04/06;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;150;295.83;350;0
20220906;2022/04/06;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;-3.9;0;0
20220906;2022/04/06;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;359.1;0;363;0
20220906;2022/04/06;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;102.88;0;102.96;0
20220906;2022/04/06;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;360.75;0;0
20220906;2022/04/06;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;44;46.58;51;0
20220906;2022/04/06;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;360.75;0;0
20220906;2022/04/06;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;223;235.67;248;0
20220906;2022/04/06;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;65;63.08;75;0
20220906;2022/04/05;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.11;30;0;0
20220906;2022/04/05;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;70;84.17;104;0
20220906;2022/04/05;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.64;0;30.65;0
20220906;2022/04/05;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;0;0;0;0
20220906;2022/04/05;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;Piura /Tambo Grande;200114;67;71.67;75;0
20220906;2022/04/05;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;MorropOn ;Chulucanas;MorropOn /Chulucanas;200401;73;77.58;80;0
20220906;2022/04/05;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;20.3;20.3;0;0
20220906;2022/04/05;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;410;411.25;420;0
20220906;2022/04/05;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;36.88;0;37;0
20220906;2022/04/05;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;Piura /Piura;200101;0;30.38;0;0
20220906;2022/04/05;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;42.1;39.37;43.6;0
20220906;2022/04/05;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;456.32;0;0
20220906;2022/04/05;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;3.63;0;0
20220906;2022/04/05;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0.42;0.42;0.42;0
20220906;2022/04/05;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;61;59.15;61;0
20220906;2022/04/05;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;15.1;15.1;15.1;0
20220906;2022/04/05;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;357.4;378.02;379.9;0
20220906;2022/04/05;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;7.4;28.02;29.9;0
20220906;2022/04/05;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;350;350;350;0
20220906;2022/04/05;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;-0.5;0;0
20220906;2022/04/05;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;363;0;363.5;0
20220906;2022/04/05;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;102.96;0;102.97;0
20220906;2022/04/05;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;450.53;0;0
20220906;2022/04/05;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;52;55.5;61;0
20220906;2022/04/05;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;450.53;0;0
20220906;2022/04/05;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;263;273.58;304;0
20220906;2022/04/05;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;78;75;87;0
20220906;2022/04/04;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;Piura /Castilla;200104;29.97;31.67;0;0
20220906;2022/04/04;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;104;118.33;142;0
20220906;2022/04/04;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.64;0;30.65;3
20220906;2022/04/04;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;0;0;0;0
20220906;2022/04/04;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;Piura /Tambo Grande;200114;75;87.25;96;0
20220906;2022/04/04;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;MorropOn ;Chulucanas;MorropOn /Chulucanas;200401;80;92.25;107;0
20220906;2022/04/04;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;20.3;20.3;0;0
20220906;2022/04/04;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;420;398.75;500;0
20220906;2022/04/04;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;37;0;37;0
20220906;2022/04/04;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;Piura /Piura;200101;0;30.4;0;0
20220906;2022/04/04;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;43.3;42.4;43.3;0
20220906;2022/04/04;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;453.24;0;0
20220906;2022/04/04;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;3.63;0;0
20220906;2022/04/04;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0.42;0.43;0.43;0
20220906;2022/04/04;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;58.47;60.43;62;0
20220906;2022/04/04;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;15.1;18.98;20.58;0
20220906;2022/04/04;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;379.9;369.77;379.9;0
20220906;2022/04/04;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;29.9;26.02;29.9;0
20220906;2022/04/04;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;350;343.75;350;0
20220906;2022/04/04;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;1.5;0;0
20220906;2022/04/04;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;363.5;0;363.5;0
20220906;2022/04/04;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;102.97;0;102.97;0
20220906;2022/04/04;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;470.6;0;0
20220906;2022/04/04;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;62;68;74;3
20220906;2022/04/04;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Sullana ;Lancones;Sullana /Lancones;200604;0;470.6;0;0
20220906;2022/04/04;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;284;308.92;351;0
20220906;2022/04/04;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Ayabaca ;Suyo;Ayabaca /Suyo;200210;90;78.75;90;0
20220906;2022/04/03;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;Piura /Castilla;200104;32.24;30.75;0;0
20220906;2022/04/03;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;142;129.63;142;0
20220906;2022/04/03;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;Piura /Castilla;200104;30.64;0;30.66;0
20220906;2022/04/03;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;Piura /Castilla;200104;0;0;0;0
20220906;2022/04/03;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;Piura /Tambo Grande;200114;96;111.67;130;0
20220906;2022/04/03;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;MorropOn ;Chulucanas;MorropOn /Chulucanas;200401;109;127.67;138;0
20220906;2022/04/03;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;20.3;20.3;0;0
20220906;2022/04/03;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;500;1053.33;1200;0
20220906;2022/04/03;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Sullana ;Sullana;Sullana /Sullana;200601;36.88;0;36.93;0
